id,views
105895732,85
105895798,56
105896026,45
105896304,3
105896682,66
105896924,26
105897057,1353
105897866,1245
105898135,97
105898218,38
105898319,184
105900043,73
105900098,96
105900374,111
105901204,103
105902041,11
105902068,50
105902739,105
105903198,38
105903398,67
105903454,30
105903470,176
105903665,34
105903876,51
105904000,371
105904246,1
105904824,43
105905132,90
105905489,8
105905662,9
105905703,152
105905808,3
105906298,1
105906490,52
105906693,88
105906926,12
105907381,1
105907589,38
105908069,122
105908241,25
105908598,74
105909490,36
105911512,21
105912254,427
105912775,148
105912975,28
105913722,179
105914047,903
105914669,298
105914900,145
105915328,97
105915549,1
105916412,18
105916669,51
105918364,52
105919195,1
105919241,11
105919783,23
105919882,481
105920567,62
105920740,65
105920955,34
105921130,39
105921303,72
105921489,126
105922321,4
105922457,560
105922486,940
105922629,64
105922710,5
105923477,1
105923903,24
105924491,79
105924557,12
105924754,20
105924867,44
105924980,6
105925101,13
105925262,1
105926037,2
105926369,169
105926394,5
105926437,50
105926730,2
105926734,29
105926782,4
105927251,25
105927409,68
105927510,577
105927640,78
105927895,74
105928145,66
105928176,29
105929290,38
105929960,4
105930161,106
105930417,143
105930731,81
105930973,11
105931555,13
105932240,18
105933502,32
105935216,2
105935722,5
105936894,88
105937582,46
105938165,26
105939023,21
105939142,57
105939342,47
105939814,284
105940023,1
105940260,2
105940562,1
105940623,6
105940684,25
105940761,39
105940859,1
105941469,74
105941657,1
105942528,70
105942537,197
105942878,12
105943604,43
105943692,258
105943997,61
105944902,679
105945504,14
105945940,72
105945969,1
105946612,20
105946756,28
105946915,16
105946932,223
105947055,75
105947346,102
105947900,69
105948164,33
105948292,67
105948983,25
105949088,149
105949445,30
105949934,135
105950571,12
105950820,71
105950946,17
105950996,37
105951210,187
105951386,22
105951607,3
105951633,30
105951743,103
105951882,1
105952178,21
105952268,73
105952608,10
105952816,24
105953389,52
105953867,112
105954060,160
105954835,37
105955404,28
105956067,29
105956100,23
105956150,9
105956201,80
105956227,31
105956293,30
105956315,20
105956392,12
105957180,196
105957578,101
105957684,20
105957723,24
105958489,52
105959053,330
105959988,362
105960321,86
105960365,7
105960539,39
105960706,69
105960990,589
105961098,16
105961298,110
105961608,73
105961710,1
105962122,53
105962343,55
105962663,69
105962861,35
105963591,69
105963962,22
105964267,45
105964368,28
105965020,55
105965025,56
105965062,6
105965092,1
105965224,16
105965377,13
105965434,9
105965834,80
105966137,68
105966233,62
105966286,55
105966374,71
105966778,25
105967916,235
105968160,92
105968224,58
105968448,20
105968593,75
105968893,84
105969123,73
105969328,25
105969399,116
105969473,70
105969701,201
105969788,42
105969912,74
105970396,19
105970553,7
105970816,50
105970927,10
105971136,127
105971400,6
105971592,70
105971860,14
105971912,32
105972066,26
105972484,51
105972490,121
105972503,40
105972575,353
105973100,57
105973257,54
105973295,88
105973642,64
105973782,3
105974177,78
105974772,29
105974808,24
105974931,19
105975178,16
105975399,158
105975528,63
105975792,79
105975844,92
105976042,80
105976377,74
105976766,29
105976881,60
105977216,59
105977464,6
105977746,1
105978441,74
105978933,73
105979061,135
105979090,1
105979133,28
105979312,70
105979614,21
105979691,84
105979928,16
105981966,3
105982319,1076
105982434,36
105982601,76
105982612,89
105982725,1
105983298,48
105983665,74
105983723,199
105983736,60
105983892,152
105984161,5
105984168,89
105984491,7
105985010,68
105985706,1064
105985835,80
105985879,75
105986059,78
105986576,11
105988066,1
105988326,59
105989634,191
105990078,149
105990162,68
105990420,2
105990510,61
105990547,22
105992220,76
105993022,1043
105993429,123
105994343,72
105994655,212
105996026,77
105996445,13
105996791,56
105997316,84
105997391,72
105997908,48
105998256,28
105998379,194
105998428,106
105998929,91
105998938,83
105999376,74
105999456,79
105999467,18
105999687,42
106000391,69
106000399,3
106000870,42
106001090,105
106001305,2
106001382,1
106001415,24
106001695,50
106001755,60
106002366,48
106002460,94
106002504,4
106002867,33
106003033,75
106003141,1
106003226,52
106003461,19
106003529,12
106003803,49
106004087,4
106004896,24
106005318,83
106005611,29
106005743,2
106005760,408
106005886,18
106005948,420
106006288,2
106008676,26
106008862,69
106009007,104
106009455,25
106009686,8
106009711,84
106010887,75
106011173,52
106011467,87
106012183,249
106012415,22
106013053,37
106013289,110
106013535,18
106014030,42
106014429,40
106015321,7
106015434,50
106016014,71
106016313,44
106016341,7
106016407,1
106017098,59
106017106,2
106017499,74
106017772,110
106018013,26
106018200,44
106018602,122
106019209,78
106019264,81
106019772,71
106020011,2
106020399,29
106020535,72
106021057,2
106021109,11
106021580,81
106021697,20
106021987,27
106022221,110
106022317,1
106022324,68
106022330,80
106022416,70
106022445,73
106022595,11
106022745,59
106022760,2
106023433,132
106023609,74
106024450,30
106024502,207
106024847,42
106025184,180
106027089,4
106027644,20
106029338,4
106029718,26
106031225,20
106031802,281
106032379,33
106032649,42
106032968,54
106033089,24
106033144,13
106033881,213
106034112,112
106036532,201
106036677,30
106036686,18
106037170,1
106037258,121
106037681,1
106038925,159
106038927,70
106039090,21
106039156,1220
106039209,6
106039365,3
106039427,25
106039508,60
106039582,3
106040673,8
106040817,118
106041097,730
106041310,7
106041589,8
106041724,2800
106042256,13
106042313,19
106042450,1
106043088,1
106043308,2
106043380,47
106043555,37
106043721,25
106043841,42
106043943,124
106044072,33
106044811,76
106044985,61
106045679,1
106046058,24
106047448,21
106047471,173
106047890,206
106048040,191
106048214,261
106048531,15
106048539,93
106049705,13
106049836,673
106050223,114
106050881,1453
106051371,18
106052313,7
106052422,78
106052592,4
106053642,39
106053851,6
106054019,87
106054061,63
106054434,6
106054616,49
106054855,62
106054962,77
106055479,1
106055546,28
106055799,8
106056129,51
106056425,24
106056791,257
106057086,30
106057135,58
106058472,2
106058507,24
106058545,169
106058801,12
106059549,65
106059792,25
106060237,37
106060904,30
106061288,63
106061430,32
106061491,197
106062030,26
106062520,27
106062596,3111
106062926,198
106063075,210
106063157,63
106063597,3
106063966,32
106064005,115
106064280,1
106064736,22
106066009,139
106066154,461
106066416,77
106066744,2
106067240,30
106067557,1
106067769,99
106067914,68
106068445,88
106069125,1
106069327,74
106069590,19
106070323,49
106070815,54
106070885,66
106071189,96
106071239,18
106071539,1
106071853,117
106072009,85
106072600,70
106072700,88
106072971,24
106073717,123
106073727,67
106073947,95
106074185,35
106074619,2
106075158,2
106075235,1
106075655,29
106075808,730
106076198,47
106076414,11
106076622,316
106076970,67
106077358,1
106078983,27
106079410,2
106079429,40
106079792,67
106081332,6
106082173,18
106082338,73
106082467,79
106082808,147
106083243,132
106084157,24
106084272,152
106084313,24
106084877,143
106085119,17
106085132,67
106085152,14
106085709,48
106086083,16
106086227,37
106086542,1123
106087351,85
106088932,337
106089654,48
106090792,25
106090883,41
106091232,4
106091312,1
106091322,12
106091463,65
106093043,127
106093047,56
106093087,28
106093229,27
106093242,3
106093542,196
106093839,15
106094052,49
106095202,7
106095702,214
106096382,1
106096409,43
106096423,22
106096612,12
106097247,7
106097412,1
106098053,13
106098502,678
106098697,135
106100827,37
106100907,29
106101122,8
106101437,1306
106101533,302
106101862,631
106102377,26
106102442,21
106102877,53
106103374,6
106103584,11
106103822,122
106104162,35
106104942,52
106104963,27
106105663,3
106106559,86
106106641,79
106106673,32
106107131,1
106107842,198
106108392,87
106108502,122
106108543,300
106108623,14
106108642,24
106109362,482
106109677,100
106109827,130
106109842,127
106109847,79
106110322,163
106110537,108
106110617,77
106110802,213
106111263,741
106111677,2
106112137,122
106113155,12
106113961,79
106114127,259
106114702,21
106114907,21
106115072,10
106115237,158
106115317,16
106115411,253
106115997,293
106116009,53
106117257,412
106117467,14
106117559,73
106118712,62
106118842,52
106118937,22
106119362,11
106119497,287
106120732,63
106121581,115
106121717,221
106121802,16
106121847,340
106122093,83
106122384,75
106122467,13
106122703,445
106122942,3
106124737,6
106125231,104
106126142,68
106126567,219
106126622,39
106127472,80
106127597,1
106127680,319
106128025,42
106128193,61
106128412,74
106129663,50
106130777,2
106131445,66
106131611,49
106131714,76
106132454,88
106133048,18
106133104,121
106133813,22
106133974,45
106134027,36
106134493,10
106136082,5
106136555,26
106136762,1
106136953,80
106138453,27
106139893,90
106140283,6
106140624,2
106140647,21
106140663,815
106141246,1
106142002,107
106142899,127
106142981,162
106143084,31
106143881,38
106144592,14
106147389,395
106147430,8
106147454,150
106147874,13
106149357,24
106149795,3
106150951,27
106152434,97
106153875,4
106154089,57
106155277,36
106155693,223
106157162,85
106157582,32
106157702,63
106157952,175
106157993,419
106158423,1
106158682,24
106159367,70
106159457,29
106159482,177
106160563,1
106161063,27
106163087,16
106163093,48
106163817,171
106164217,24
106164347,62
106164573,2045
106164847,85
106165149,98
106165253,7
106165545,109
106165663,12
106165677,70
106166089,23
106166232,47
106166709,40
106166922,1222
106167087,157
106167213,25
106167667,182
106167727,22
106167787,1
106167799,80
106168203,113
106168493,37
106168567,84
106168972,1223
106169032,242
106169402,1
106169527,885
106169737,14
106169947,23
106170347,776
106170843,12
106171079,79
106171302,1
106171333,5
106172777,717
106172919,74
106173355,58
106173807,265
106174283,21
106174323,13
106174662,7
106175247,220
106175677,19
106175893,123
106176197,29
106176522,4
106176797,14
106176989,37
106177172,41
106177492,32
106177617,55
106177782,26
106177832,6
106177917,918
106178433,16
106178455,324
106179503,66
106179574,17
106179727,66
106179862,21
106180032,26
106180133,25
106180173,63
106181047,1
106181322,81
106181733,22
106182139,60
106182863,288
106182972,69
106183135,24
106183703,149
106183777,1
106184275,60
106185462,52
106185707,37
106185762,1
106185787,45
106186203,1
106186277,244
106186552,300
106187933,1
106188292,3
106188571,74
106188603,3
106188802,22
106189037,27
106189232,31
106189559,43
106189603,38
106189742,2
106190282,10
106190823,75
106191112,289
106191714,72
106191842,7
106192093,3
106192304,6
106192535,108
106192542,137
106192582,63
106192675,39
106192802,121
106193062,4
106193727,73
106193871,275
106194087,146
106194113,1102
106194982,41
106195403,244
106195423,143
106195477,1
106197179,8
106198203,42
106198335,2
106198583,187
106199072,124
106199122,41
106199284,46
106200174,39
106200273,47
106201121,18
106201171,133
106201532,16
106201751,99
106202604,38
106206142,34
106206185,40
106206505,26
106206911,5
106207201,33
106207704,46
106207785,4
106207864,17
106207929,55
106209975,82
106210859,165
106211243,8
106211297,26
106211923,32
106212139,30
106212452,143
106212667,8
106212887,29
106213313,56
106213395,51
106213443,106
106214577,23
106215265,25
106216227,50
106216687,21
106216803,1130
106216913,2
106217017,39
106217651,41
106218060,7
106219536,266
106219818,3
106220046,47
106220136,177
106220364,1
106220430,65
106220568,4
106220748,71
106221072,17
106221126,26
106221132,2
106221870,1
106223759,71
106224082,4
106224827,125
106225528,2
106225601,27
106225741,67
106225867,61
106225909,8
106226133,35
106226189,7
106226404,38
106227049,26
106227144,26
106227149,11
106227194,233
106227289,8
106227524,13
106227644,5
106227744,21
106227791,76
106228024,19
106228109,20
106228524,92
106228784,9
106228939,35
106228964,1
106229114,24
106229254,58
106229339,21
106229474,1724
106229694,4
106229844,1
106229894,196
106230287,27
106230347,20
106230464,111
106230575,22
106230636,151
106231261,297
106231514,14
106231753,63
106231973,24
106232465,91
106232765,509
106232810,12
106232993,4
106233761,1
106234134,158
106235012,55
106235293,37
106235543,1862
106235639,7
106235699,32
106235741,30
106236107,197
106236119,29
106236370,2
106236467,1
106236470,101
106237031,5
106237209,1
106237293,47
106237523,75
106237662,41
106237860,45
106238485,123
106238765,78
106239807,28
106240127,1017
106240177,30
106240364,47
106240391,22
106241071,31
106241522,173
106241679,29
106242536,6
106242586,5
106242599,1
106242763,1
106242770,116
106243192,105
106243892,30
106243912,31
106244206,23
106245153,1
106245363,216
106245681,84
106247058,1
106247344,43
106248200,21
106249029,18
106249144,106
106249367,37
106250459,291
106251174,25
106251646,3
106252111,135
106252194,41
106252353,26
106252590,27
106252657,18
106252743,413
106252991,23
106253006,97
106253528,88
106254300,81
106254439,1
106254736,15
106254955,5
106255752,25
106255813,323
106256715,76
106256840,8
106257434,38
106257869,2519
106258428,84
106258640,74
106260181,44
106260542,22
106261996,60
106262282,21
106262858,68
106262942,78
106262990,601
106263734,30
106266198,162
106266255,113
106266528,10
106266801,1
106267191,1
106267890,874
106268200,10
106268530,95
106268541,21
106268693,1
106269168,1
106269478,54
106269861,3
106270303,3
106270904,9
106271082,411
106272422,85
106273768,1
106273988,218
106274512,44
106276217,156
106276272,21
106276901,29
106277515,30
106277750,33
106278553,13
106278692,66
106279277,649
106279838,22
106280247,181
106280848,24
106280863,65
106281149,824
106281497,382
106281563,18
106282480,13
106282652,103
106282707,19
106284003,89
106285175,20
106285450,586
106285452,86
106285721,99
106286326,22
106286933,83
106287490,9
106288590,95
106288682,58
106289003,17
106289234,141
106292233,6
106293014,40
106293740,19
106294041,30
106294787,45
106295284,9
106295614,24
106295681,14
106296239,51
106296580,112
106296710,186
106297244,77
106297647,14
106298571,1
106299145,55
106299333,22
106299535,72
106299598,19
106300954,73
106301033,140
106301165,538
106302520,26
106302815,3
106303915,5
106304893,14
106304982,131
106305648,4
106308578,29
106309705,18
106309890,5
106310242,4
106313175,13
106315243,114
106315801,13
106315876,23
106316439,8
106317064,346
106317082,15
106317432,112
106318041,4
106320929,1
106321409,1225
106321802,143
106325003,73
106325170,4
106325733,75
106325972,388
106326258,55
106326619,27
106328802,27
106329382,1
106330429,5
106330755,202
106330943,48
106331188,168
106331353,104
106331683,346
106332208,51
106332906,86
106334693,155
106334981,11
106335170,134
106336370,149
106336543,13
106336853,47
106336920,60
106336975,97
106337360,94
106338517,27
106338952,97
106339007,11
106339180,45
106339557,25
106339944,340
106339955,18
106339964,29
106339975,11
106340217,28
106340362,51
106340857,52
106341350,21
106341599,70
106341986,126
106342003,233
106342041,42
106342362,77
106342399,79
106343282,73
106343575,15
106343836,58
106344241,257
106345101,53
106345154,2
106345519,42
106345985,24
106346036,168
106346782,242
106348183,28
106349536,2
106349877,6
106350434,133
106350568,27
106350929,2
106351755,64
106351789,596
106351989,104
106351998,3289
106352251,1
106352473,44
106353847,12
106354460,169
106354502,32
106355044,307
106355806,6
106356474,67
106356673,13
106356705,47
106356794,364
106356911,39
106357029,38
106357388,1
106357509,1503
106357828,378
106358866,23
106358958,22
106359375,89
106360852,29
106361241,3
106361990,171
106362117,74
106364317,12
106364447,40
106365004,50
106366201,128
106366670,6
106367429,23
106367803,48
106368124,10
106368957,24
106369090,79
106369897,126
106370370,47
106370700,8
106371410,70
106372196,8
106372291,14
106372687,22
106372885,286
106373217,117
106373479,4
106373842,1
106373941,42
106375287,1
106375416,28
106376299,102
106376882,7
106377201,1
106377531,239
106377573,303
106378004,1
106378794,24
106379773,4
106380468,227
106380932,16
106381950,72
106382599,1
106384155,85
106384265,19
106384582,20
106384623,56
106385880,32
106386259,34
106386569,20
106386657,25
106387751,49
106387946,367
106389169,2
106389543,36
106390133,1
106390797,351
106391442,9
106391640,1
106391770,186
106392047,637
106392547,1
106393347,5
106394192,23
106394457,74
106394589,65
106394680,88
106395303,18
106395479,4
106395600,229
106395736,27
106396199,13
106396438,22
106396473,1
106396724,183
106396936,40
106397899,1
106397932,28
106398660,324
106398678,81
106398978,1
106399179,1
106400211,3
106400230,5
106400409,129
106400483,25
106400548,7
106400686,54
106402100,306
106402228,42
106402308,54
106403062,78
106403268,14
106403460,27
106403486,56
106404765,4
106406903,55
106407277,23
106407294,38
106407299,73
106407580,23
106407809,46
106408229,95
106408662,45
106408910,30
106409054,74
106409146,290
106409909,7
106411684,64
106411880,31
106412201,209
106412991,11
106413365,6
106413994,234
106414016,25
106414370,45
106414938,3005
106415189,165
106415308,1
106416544,1
106416944,175
106417403,56
106417620,157
106417672,153
106418198,10
106418359,75
106418966,210
106419008,30
106419146,26
106419373,212
106419441,199
106419822,25
106419846,65
106420053,29
106420750,3
106421938,3
106422213,14
106424244,20
106424594,4
106424697,4
106424904,219
106424941,13
106425128,1397
106425753,18
106426061,134
106426070,669
106426294,10
106427379,33
106427791,25
106428038,1
106428338,4
106428921,98
106429680,9
106431517,235
106431948,93
106432120,1
106432331,176
106432566,103
106432949,2
106434069,4
106434280,3
106434364,44
106435932,85
106435972,91
106436130,456
106437026,3
106437306,1
106437533,70
106437897,255
106438394,50
106438874,1
106439016,67
106439116,26
106439631,169
106439701,1
106441505,206
106442099,1
106442398,12
106442607,1
106442891,91
106443705,8
106443782,85
106444154,35
106444308,1
106444450,8
106445012,27
106445124,29
106445342,40
106445562,27
106445761,91
106446994,98
106447723,65
106447914,111
106448246,73
106448411,357
106448811,60
106448844,150
106448972,26
106450006,45
106450106,1
106450182,34
106450292,21
106450472,6
106450492,1
106450633,93
106451044,31
106451310,75
106451524,11
106452210,24
106452287,1
106452562,444
106452639,247
106452681,15
106452827,87
106453244,26
106453548,6
106453981,1463
106455011,75
106455037,76
106455694,96
106456060,46
106456123,83
106456511,50
106456904,66
106457444,218
106458353,24
106459569,93
106460576,104
106461063,2
106461480,151
106461505,17
106461689,199
106462572,1
106463146,75
106464327,75
106466240,106
106468107,100
106468473,88
106470466,31
106470767,6
106471306,55
106471515,2938
106471570,433
106471597,47
106471863,22
106472237,2
106472356,383
106473339,4
106473451,57
106473700,49
106475273,36
106475354,1
106475629,8
106475924,59
106477592,50
106478258,27
106478419,148
106479651,23
106480016,17
106480676,19
106480718,68
106481589,183
106483151,20
106483550,55
106483855,275
106484944,2
106486680,116
106486768,87
106486792,87
106486998,1
106487353,201
106487916,192
106488055,4
106488332,22
106489188,19
106489256,25
106489595,12
106490411,19
106490433,2
106490653,16
106491313,53
106491522,89
106491643,153
106492314,50
106492721,2
106492930,23
106493821,4
106495009,12
106495187,61
106495366,27
106495526,3
106495581,233
106497009,106
106497574,756
106497805,646
106497825,7
106498012,723
106498703,80
106498936,1
106499013,45
106499167,1
106500642,6
106503094,111
106503446,21
106503542,367
106504260,19
106504534,389
106505018,74
106505940,69
106505965,131
106505996,205
106506097,36
106506339,38
106506405,37
106506647,52
106506845,19
106507118,99
106507241,31
106508823,35
106508990,1
106509384,89
106509428,251
106509877,144
106511639,8
106512490,297
106513190,55
106513201,6
106513216,107
106513291,73
106514015,31
106514856,115
106515278,87
106516133,92
106516194,13
106518355,87
106518579,22
106519750,123
106520168,49
106520674,48
106521610,2
106521642,237
106522260,113
106522387,9
106522859,225
106523261,3
106523338,1
106523957,86
106524775,38
106524795,60
106524865,41
106525215,70
106525511,132
106525895,2
106526016,160
106526260,28
106526799,25
106527312,12
106528160,27
106528306,145
106529892,1738
106530165,1
106530308,396
106530671,186
106530825,420
106531813,3
106531947,9
106532532,48
106532774,1
106534134,72
106534143,74
106534200,20
106534367,1
106534389,207
106534532,2
106534783,1
106534960,85
106534970,25
106535278,69
106535311,53
106535533,98
106535971,990
106536862,309
106537348,26
106537478,13
106537665,137
106537687,6
106537995,129
106538017,28
106538149,56
106538259,12
106538745,61
106538769,93
106539694,8
106540010,1274
106540813,88
106541020,1
106541286,139
106541569,83
106542186,34
106542241,495
106542681,21
106542892,341
106543143,328
106543452,79
106543616,660
106543724,86
106543803,3
106544641,42
106544663,20
106545015,181
106545138,620
106545829,8
106546260,429
106546579,1
106547774,28
106547877,288
106547963,22
106548212,71
106548435,31
106549556,38
106549717,6
106550101,13
106551349,819
106551571,7658
106552158,74
106552550,173
106552935,24
106553221,25
106553560,4
106553661,1
106554039,73
106554279,239
106554298,169
106554783,254
106555168,23
106555399,8
106556128,3
106556524,126
106556653,10
106557104,3
106558104,1
106558311,71
106558444,120
106558809,130
106558907,36
106559127,94
106559260,24
106560065,2
106560085,25
106560129,29
106560263,131
106560963,83
106561174,39
106561558,96
106561878,160
106561979,424
106562441,2
106562606,2
106562877,84
106563803,43
106563823,21
106564751,43
106565235,201
106565475,122
106565816,4
106567200,26
106568049,168
106568233,80
106568254,65
106568419,11
106568546,8
106568785,24
106569552,54
106569758,68
106570444,49
106571485,77
106571500,49
106571722,36
106571898,90
106572398,25
106573105,19
106575802,12
106576583,58
106577573,25
106577727,33
106577842,76
106578270,309
106578543,466
106578618,2
106578882,85
106578893,356
106579298,17
106580050,3
106580732,29
106583517,134
106585407,71
106586197,211
106586298,22
106587037,394
106587356,6
106588104,5
106588309,1224
106588681,514
106588872,11
106588916,250
106589059,192
106589213,94
106589695,26
106589776,300
106590258,53
106590434,43
106590599,1
106590665,73
106591031,55
106591774,117
106592060,398
106592524,26
106593206,40
106593424,72
106593635,52
106594163,215
106594416,125
106596312,28
106597089,1
106597131,213
106597144,59
106597284,56
106597428,39
106598266,1178
106599914,1
106600620,799
106600653,3
106600728,24
106600904,65
106601443,80
106602125,21
106602611,18
106602633,324
106603282,114
106603546,50
106603775,15
106604527,838
106604712,29
106604747,119
106605623,469
106606659,42
106606668,39
106606780,26
106606857,52
106606890,25
106607273,1
106608045,23
106608163,52
106608564,47
106609169,202
106609251,36
106609642,63
106610023,137
106611422,38
106611589,1
106611908,71
106612216,52
106612601,7
106612656,2
106612821,35
106613688,27
106613785,5
106613787,258
106614296,77
106614394,2717
106614568,74
106614590,1
106614623,47
106614735,104
106614842,63
106615052,83
106615435,23
106615601,24
106616153,26
106616275,86
106616722,1
106616966,23
106617386,122
106617549,208
106618404,72
106618736,77
106618913,1
106618979,140
106619252,23
106619362,95
106619740,64
106619921,57
106620354,44
106620364,84
106620873,2
106621698,35
106622044,82
106622177,53
106623922,70
106624030,2
106624614,55
106624886,73
106625345,140
106625984,34
106628052,25
106628118,42
106628773,66
106628844,7
106629814,1
106630045,110
106630099,3
106630626,399
106631314,50
106631345,117
106631433,3
106632060,28
106632134,5
106632364,52
106632896,47
106633169,50
106633343,3
106633418,7
106633532,28
106633568,16
106633679,105
106633766,87
106633796,59
106634115,22
106634575,22
106635525,47
106635686,286
106636423,47
106637316,9
106637622,26
106637989,17
106638491,33
106638733,85
106638975,83
106639087,38
106640636,1283
106640975,46
106642517,54
106642605,116
106642728,66
106642825,25
106643045,60
106643441,37
106643474,22
106644103,37
106645212,442
106645236,81
106645448,23
106645928,45
106645987,41
106646105,96
106646169,76
106646388,70
106646710,261
106646866,96
106647381,156
106647691,20
106647744,20
106648432,101
106648553,244
106648681,330
106649110,28
106649231,7
106650252,319
106650364,1
106650386,51
106650672,139
106650802,79
106650934,1752
106651174,1
106651286,143
106651530,135
106651836,43
106651891,28
106652056,262
106652298,185
106652432,29
106652586,169
106653062,40
106653453,25
106653618,167
106654047,34
106655311,26
106655389,4
106655774,96
106656239,88
106656412,112
106657850,53
106658447,76
106658535,2
106658571,1
106658698,12
106658942,26
106660161,373
106660612,240
106660662,6
106660966,6
106661032,38
106661349,146
106661624,1
106661822,17
106662266,27
106662585,15
106662812,15
106662922,1
106664616,16
106664763,16
106664913,1
106665168,147
106665243,18
106665459,51
106665541,11
106665639,35
106665694,58
106666399,333
106666569,78
106666974,354
106667533,110
106668234,74
106668384,841
106668527,199
106668736,75
106669015,19
106669790,176
106669856,282
106669891,19
106671299,11
106671947,58
106673440,111
106673625,6
106673759,72
106673891,12
106674098,16
106674639,40
106674687,122
106675561,21
106675692,9
106676177,1006
106676511,17
106676833,9
106677050,6
106677178,24
106678236,5
106678280,11
106678379,20
106678898,715
106679206,1
106679259,13
106679809,56
106680203,26
106680889,18
106680907,1428
106680948,33
106681008,3
106681094,19
106681470,113
106681723,22
106682011,1
106682891,29
106683397,34
106683450,23
106683985,73
106684451,1020
106684854,67
106684979,21
106685342,401
106685487,54
106685760,90
106685771,63
106686486,11
106686829,27
106686967,10
106687456,70
106687896,194
106687942,177
106688015,40
106688787,4
106688928,6
106689509,22
106689687,263
106689940,111
106692098,21
106692956,23
106693132,170
106693669,154
106693726,263
106694461,6
106695112,42
106695440,3
106696144,70
106697024,19
106697849,24
106697935,46
106698214,515
106699424,26
106700214,33
106700931,137
106701346,473
106702016,67
106702128,23
106702206,1
106703404,31
106703824,106
106704040,48
106704513,241
106704542,56
106705350,63
106705509,11
106707089,10
106707509,19
106707638,31
106707933,65
106708092,173
106708772,2
106709046,85
106709557,156
106710453,7
106711074,4
106711432,37
106713511,11
106715528,23
106715970,57
106716243,208
106716428,3
106716910,4
106717167,1
106718928,28
106718993,12
106719033,10
106719510,32
106719523,7
106719726,358
106720102,57
106720511,3
106720881,3
106721112,1
106722203,20
106722874,65
106723523,6
106725162,25
106725501,139
106727353,1
106727901,20
106727987,26
106728202,78
106728474,1
106728619,1
106728825,415
106729080,476
106729760,672
106729958,6
106730090,1096
106730222,3
106730666,6
106734028,3
106734149,21
106735183,68
106735502,63
106735766,290
106735820,17
106736512,108
106736668,30
106737031,23
106737152,1
106737702,10
106737834,37
106738943,1
106738954,13
106739924,32
106740494,14
106740867,75
106740958,14
106741407,6
106741684,4
106741820,79
106742047,24
106742223,61
106742333,51
106743173,81
106743838,11
106743983,56
106744476,52
106744555,239
106744588,68
106745457,20
106746337,3
106746414,4
106747063,35
106747228,26
106747351,350
106747853,72
106748562,64
106748788,12
106749013,84
106749021,199
106750684,102
106750846,266
106751806,14
106753068,73
106753212,283
106754015,88
106755347,120
106756291,4
106756908,243
106756929,29
106757227,523
106757953,125
106759843,137
106760184,380
106760714,35
106760788,24
106761902,66
106762386,921
106762518,27
106762727,1
106763123,73
106763343,59
106763814,21
106764355,68
106764584,9
106765395,154
106765554,107
106766125,71
106766155,65
106766522,102
106766599,153
106766698,125
106766852,25
106770185,9
106770295,41
106771032,17
106771079,25
106771978,8
106771989,32
106773111,247
106773573,47
106774092,65
106774145,24
106775058,154
106776477,48
106776785,11
106777458,228
106777632,1
106777929,103
106778138,10
106778160,6
106778280,36
106778325,338
106778908,275
106779557,2
106780422,77
106780701,29
106781460,78
106781546,37
106782120,111
106782571,10
106783187,9
106783242,22
106784694,3
106785431,24
106785533,9
106787510,38
106787584,26
106788014,69
106788159,61
106788280,7
106788302,8
106788599,96
106788643,1
106788742,300
106789061,105
106790040,270
106790051,1201
106790359,28
106791151,24
106791327,3
106791371,1134
106791767,19
106792139,1
106792303,52
106792481,9
106792746,54
106792790,33
106794024,27
106794627,64
106795064,78
106795180,13
106795416,30
106795591,64
106795991,53
106796002,303
106796255,4
106796279,11
106796343,19
106796473,58
106797498,168
106797938,139
106798508,10
106799084,3
106799819,120
106800675,39
106801251,95
106802263,72
106802875,1
106802919,23
106803073,493
106803337,24
106803372,57
106803737,71
106804107,191
106804361,210
106805255,112
106806287,202
106806635,82
106808665,18
106809853,1
106811575,19
106811961,75
106812783,5
106813239,213
106813380,45
106814478,11
106815426,72
106816121,76
106816869,24
106817230,92
106817615,36
106817857,64
106818253,24
106818407,5
106818695,660
106819188,3
106820167,50
106820321,302
106820673,69
106820972,182
106821025,11
106821168,88
106821553,443
106821680,38
106822587,19
106822794,85
106823192,84
106823401,81
106823598,35
106823942,18
106824265,84
106825275,6
106825496,86
106826120,265
106826936,189
106827319,27
106827429,59
106827571,157
106827999,61
106828021,275
106828476,2
106829145,43
106829695,34
106830861,28
106831358,105
106831365,144
106831413,92
106831860,11
106831873,2
106832696,77
106833158,43
106833492,27
106833556,2375
106833611,72
106833974,1
106834108,2
106834326,20
106834414,4
106835657,1
106835721,6
106835734,42
106835778,271
106835846,151
106836218,41
106836376,13
106836570,46
106837780,235
106837802,81
106838658,27
106840121,14
106840288,369
106840453,20
106841298,9
106841443,50
106842171,116
106842442,13
106842444,146
106843093,47
106843973,54
106844514,1
106844690,23
106845432,73
106846127,4
106848140,264
106848182,74
106851794,3
106851838,46
106852885,43
106853289,10
106853468,1
106854214,1
106854948,550
106855433,1
106855490,306
106855984,12
106856493,135
106857327,1
106857362,59
106857844,27
106858464,24
106859029,30
106859395,1229
106859595,47
106861939,23
106862451,281
106862570,9
106863179,22
106863353,1
106864948,8
106865551,36
106867005,45
106867190,237
106867369,4
106868235,20
106868505,7
106869398,100
106869436,33
106869506,1
106871779,23
106872420,7
106872740,7
106872840,171
106873170,12
106873400,79
